member_id	nr_purch	nr_purch_offer	amount_sum	amount_median	amount_std	compl_offers	used_bogo	used_disc	used_info	mean_hrs_compl	nr_NUO	nr_dist_NUO	sum_viewed_NUO	nr_bogo_NUO	nr_disc_NUO	nr_info_NUO	days_reg
e1103f6b4c444f84b65f856738c0f60c	10.0	5.0	99.06	9.015	4.760002801119624	3	2.0	3.0	0.0	81.6	1.0	1.0	1.0	0.0	1.0	0.0	289
e110e63527c24ad1b482f76acde24a42	20.0	6.0	467.99	23.1	5.331521432900151	6	3.0	1.0	2.0	41.0							296
e112df4e6aba4ff79790a75e7304cbc5	11.0	3.0	126.13	13.66	5.142968544969476	2	0.0	3.0	0.0	34.0							584
e117e1d4f24943c7b1db4148e17d5680	6.0	2.0	86.78	15.0	2.6871521480308234	1	0.0	2.0	0.0	60.0	1.0	1.0	1.0	1.0	0.0	0.0	666
e118a9e0eded4bfd9014cae50c7d5d4e	3.0	3.0	60.010000000000005	24.26	8.53243419742182	3	2.0	1.0	0.0	54.0	1.0	1.0	1.0	1.0	0.0	0.0	290
e11d53ad20634662a8b06e1dfab115e9	12.0	3.0	796.0200000000001	22.86	155.20282462870085	3	0.0	3.0	0.0	18.0							130
e1217614ab534642b5818ad5bafa693b	6.0	2.0	106.72999999999999	17.95	6.24539643791062	2	0.0	1.0	1.0	15.0							302
e1251ca419a84273a8a974fe61d3c69e	11.0	4.0	11.620000000000001	0.75	1.0153745390472693	1	0.0	4.0	0.0	96.0	4.0	3.0	4.0	3.0	1.0	0.0	825
e125bb8eda2c4e0eb264a1281c872110	14.0	9.0	147.65	8.555	5.67472480816045	5	1.0	8.0	0.0	81.33333333333333							818
e12aeaf2d47d42479ea1c4ac3d8286c6	11.0	0.0	56.22	5.97	3.8073257137929626	0	0.0	0.0	0.0		1.0	1.0	1.0	1.0	0.0	0.0	1625
e130d81685ae45deb9fbf6d416084a1d	16.0	3.0	398.55	25.275	4.891110942311572	3	3.0	0.0	0.0	12.0							368
e137c8f1c32a44cea563b8a3a471b101	11.0	4.0	254.89000000000001	18.060000000000002	6.267344680218197	4	1.0	2.0	4.0	4.5	1.0	1.0	1.0	1.0	0.0	0.0	882
e1469309339d48f299c1431d6de4eaa6	2.0	0.0	37.79	18.895	3.8113055505954914	0	0.0	0.0	0.0		3.0	3.0	3.0	0.0	2.0	1.0	205
e1524552a290403b8b99074c917a3f60	6.0	0.0	14.17	1.9849999999999999	1.0630036061400105	0	0.0	0.0	0.0		3.0	3.0	3.0	2.0	1.0	0.0	297
e154ba46e15b4607b91590bf32990641	10.0	2.0	37.63	3.6100000000000003	2.3205748808814115	1	2.0	0.0	0.0	36.0	5.0	4.0	5.0	4.0	0.0	1.0	138
e1581a9a6ff04491bb5342143cd4876d	5.0	2.0	93.85	19.38	4.564794628458109	2	2.0	0.0	0.0	57.0	2.0	1.0	2.0	2.0	0.0	0.0	215
e15aaea078cf43a89501e25503ca8558	15.0	3.0	206.06	14.49	3.8183681381049737	2	0.0	3.0	0.0	14.0							581
e15b25ab55b1440caab573be8e8c5afc	7.0	1.0	29.509999999999998	4.08	3.2952534406469005	1	1.0	0.0	0.0	18.0	1.0	1.0	1.0	1.0	0.0	0.0	724
e15d4513b2fb41fe8b686845606f33d3	13.0	2.0	272.96	17.3	5.879820777961892	2	0.0	1.0	3.0	21.0							1086
e15d54f8aaab498fa20d77365b91061f	6.0	2.0	12.08	1.35	2.4620777133686635	1	0.0	2.0	0.0	60.0	3.0	2.0	3.0	2.0	0.0	1.0	1065
e1608bdec1874b8db0d4fd425ba559f9	4.0	0.0	8.91	2.3449999999999998	0.5727928654118053	0	0.0	0.0	0.0		2.0	1.0	2.0	0.0	2.0	0.0	190
e16113930fb347f8bb53f808fbd646eb	6.0	0.0	12.77	1.2349999999999999	2.286371944077924	0	0.0	0.0	0.0		2.0	2.0	2.0	1.0	1.0	0.0	48
e16a4fd23678466287a2b1dda0545438	3.0	2.0	72.9	29.87	9.647522998158648	2	1.0	0.0	1.0	123.0	4.0	3.0	4.0	0.0	3.0	1.0	328
e16d5add92b44f9db7aaead5e77f1bb5	14.0	5.0	260.01	17.64	4.942413811662706	5	2.0	2.0	2.0	10.8							802
e1711365801040bd9300b970b19efa32	16.0	2.0	333.42	20.119999999999997	6.71183221383451	2	1.0	1.0	0.0	12.0	1.0	1.0	1.0	0.0	1.0	0.0	856
e176f27d70d14e6d8df2390de55efc89	5.0	0.0	122.02000000000001	22.54	4.914308700112357	0	0.0	0.0	0.0		1.0	1.0	1.0	1.0	0.0	0.0	418
e17fa42cb91043c9915a52a94c5e11fd	10.0	3.0	492.46000000000004	11.280000000000001	120.71876703957656	3	2.0	0.0	1.0	16.0	1.0	1.0	1.0	1.0	0.0	0.0	365
e180bc1d601b4dc1a4b0110fd4ebe339	4.0	0.0	10.77	2.495	1.1104466068508951	0	0.0	0.0	0.0		1.0	1.0	1.0	0.0	1.0	0.0	228
e181c5fdee7840f7a0ed7e869d6da62c	14.0	3.0	271.63	21.375	7.610807274043756	3	1.0	2.0	0.0	34.0	1.0	1.0	1.0	1.0	0.0	0.0	733
e18467d77f944c509dc9fdae51acfa3e	8.0	6.0	192.53	20.23	5.534345389374328	5	1.0	4.0	3.0	60.0	1.0	1.0	1.0	0.0	1.0	0.0	690
e18a016634be4e16a9ab52c094fd9daf	14.0	5.0	182.33	12.399999999999999	4.343551554878808	5	1.0	3.0	1.0	7.2	1.0	1.0	1.0	0.0	1.0	0.0	778
e18b89d585fb495caf439dae566a4d5e	4.0	0.0	11.25	3.175	1.761048456649239	0	0.0	0.0	0.0		3.0	2.0	3.0	2.0	0.0	1.0	347
e18df1641cb14c7c90aa28e6a6350f5c	3.0	0.0	46.12	14.1	4.072153402480478	0	0.0	0.0	0.0		4.0	2.0	4.0	2.0	2.0	0.0	94
e1941418ed744750b3858945f8258bf2	17.0	5.0	60.31	2.39	3.5320382384180182	3	5.0	0.0	0.0	16.8							594
e196e09b29ee4be3ba03111b712a5c02	10.0	2.0	29.29	2.165	2.470440581488789	1	0.0	2.0	0.0	36.0							1493
e199fdec031441fb9f1295eb7952be69	7.0	4.0	36.25	4.5	2.1603505006628634	2	0.0	4.0	0.0	114.0	3.0	2.0	3.0	1.0	2.0	0.0	640
e19c572c460b4b0e81d80949bb7314ae	2.0	1.0	32.3	16.15	0.7495331880577414	1	0.0	1.0	0.0	204.0	3.0	3.0	3.0	1.0	1.0	1.0	291
e19dbea1ad994f46827cde9f20ee9042	10.0	6.0	15.58	1.4849999999999999	0.8763408773607068	1	0.0	6.0	0.0	156.0							271
e19f1901e79f4e35a8343c73184982f6	10.0	3.0	73.35000000000001	7.28	2.318464225222456	2	0.0	2.0	2.0	8.0							310
e1a14ad61fd04930aaea2fff028ebcbb	6.0	3.0	166.88	24.740000000000002	10.679984394495465	3	1.0	2.0	0.0	20.0	1.0	1.0	1.0	1.0	0.0	0.0	1062
e1a2d8e3601747aba714a450908bdaa1	10.0	3.0	120.96000000000001	11.58	3.7068321305994476	3	2.0	1.0	0.0	32.0	1.0	1.0	1.0	0.0	1.0	0.0	207
e1baa8a62e8043a69374074dc6b09403	4.0	0.0	52.78	12.899999999999999	6.489260358469215	0	0.0	0.0	0.0		3.0	2.0	3.0	2.0	0.0	1.0	1720
e1c43b9050494f5e9b51c057d7570a98	5.0	3.0	53.43000000000001	9.26	5.036618905575446	3	2.0	1.0	0.0	66.0	1.0	1.0	1.0	1.0	0.0	0.0	227
e1c5485f813a47a984401e3f8e618d40	5.0	0.0	9.3	1.37	1.290426286155083	0	0.0	0.0	0.0		2.0	2.0	2.0	0.0	1.0	1.0	1061
e1c6ff66f7a84bea8e9f1024b8738571	12.0	4.0	240.39	20.689999999999998	5.779440244993848	4	3.0	1.0	0.0	22.5							869
e1c8fa2cb9184b4999b84f9aea10af6f	8.0	4.0	83.07	10.16	3.2460302678810615	4	1.0	2.0	1.0	78.0	2.0	1.0	2.0	2.0	0.0	0.0	1524
e1c998b7aebb4e5d88a8dc9f80c1416c	14.0	1.0	37.54	2.565	1.2131703992359926	1	0.0	0.0	1.0	12.0	4.0	3.0	4.0	4.0	0.0	0.0	1328
e1cb75a9e9b6432cb0931e7573b47b5d	6.0	1.0	120.75	21.03	3.6732914395675165	1	1.0	0.0	0.0	72.0	2.0	2.0	2.0	1.0	1.0	0.0	264
e1cd83dc22ee4807b6d9742634e64792	9.0	2.0	209.57999999999998	21.79	5.294778087889991	2	2.0	0.0	0.0	24.0	1.0	1.0	1.0	1.0	0.0	0.0	1031
e1db113b332344a4b333953e717c848b	6.0	4.0	73.39	11.165	4.331902199573147	4	4.0	0.0	0.0	46.5	2.0	2.0	2.0	1.0	1.0	0.0	1783
e1dc0583e0614731b340a0799a970c44	5.0	1.0	109.0	21.18	6.597529840781319	1	1.0	0.0	0.0	42.0	1.0	1.0	1.0	0.0	1.0	0.0	84
e1dc82d60ba143359639a79f6b9827f5	16.0	3.0	275.87	15.945	5.215049017027548	3	2.0	1.0	0.0	6.0							902
e1e4b47968ef4250971adab48f164f86	5.0	1.0	63.53	14.45	5.450865068959238	1	0.0	0.0	1.0	18.0	2.0	2.0	2.0	1.0	0.0	1.0	583
e1e614f30e9c45478d1c5aa8fe3c6dbb	4.0	0.0	17.93	2.9250000000000003	4.66984921241218	0	0.0	0.0	0.0		1.0	1.0	1.0	1.0	0.0	0.0	131
e1e93ffe40fa456eba9a5d19be35ada5	13.0	6.0	34.15	1.8399999999999999	2.3957371329627155	3	0.0	5.0	1.0	42.0							360
e1ebace31de14ee086f3080df454a37a	20.0	2.0	70.21000000000001	3.2750000000000004	2.3992969913354996	1	0.0	2.0	0.0	12.0	2.0	2.0	2.0	2.0	0.0	0.0	1091
e1ecb71d858d40109db63dcb7ddad876	4.0	2.0	62.85	14.11	6.446339400517683	2	1.0	1.0	0.0	117.0							91
e1edc9c108f046938ebab83e041fb4b6	17.0	5.0	58.660000000000004	2.09	3.0250175011647356	2	0.0	5.0	0.0	80.4	1.0	1.0	1.0	1.0	0.0	0.0	1488
e1ee728691cd4b26a1e51502209903a9	5.0	0.0	16.01	1.7000000000000002	3.4036847680124547	0	0.0	0.0	0.0		2.0	1.0	2.0	2.0	0.0	0.0	42
e1eeb00d88264a7ebcdde3b49e910442	9.0	3.0	254.78	25.075000000000003	6.305013525406234	3	1.0	1.0	2.0	6.0	1.0	1.0	1.0	1.0	0.0	0.0	681
e1f1c53887394149977e49645b384a44	5.0	3.0	37.72	5.94	3.5936791732151048	2	3.0	0.0	0.0	50.0	1.0	1.0	1.0	0.0	1.0	0.0	344
e1f1cf94916e455b9c9bbe3efcfc36dd	3.0	0.0	7.93	2.15	2.1430196763756824	0	0.0	0.0	0.0		5.0	5.0	5.0	2.0	2.0	1.0	131
e1f69f61ede041bd97bb70f68c267e4f	4.0	1.0	80.35	20.21	9.199686135950508	1	1.0	0.0	0.0	0.0	1.0	1.0	1.0	0.0	0.0	1.0	921
e1fe3afc4d4d4f9d848f69ae429ed728	17.0	0.0	49.6	2.88	1.7040632669144236	0	0.0	0.0	0.0		4.0	3.0	4.0	3.0	1.0	0.0	1046
e2098c2116e8410d918745453273487a	1.0	0.0	20.04	20.04		0	0.0	0.0	0.0		3.0	3.0	3.0	1.0	2.0	0.0	194
e20a018d829b41e5a01e46d71a6dd009	3.0	0.0	52.66	15.01	6.61261168777763	0	0.0	0.0	0.0		5.0	3.0	5.0	0.0	5.0	0.0	347
e20fad3940354753a736242503842029	18.0	4.0	53.35	2.02	2.563921947258533	1	0.0	4.0	0.0	108.0	3.0	3.0	3.0	1.0	2.0	0.0	226
e211ccfbd319454490cbfbeeb6f3da5e	3.0	1.0	9.26	3.36	1.0179063480170132	1	0.0	0.0	1.0	66.0	4.0	4.0	4.0	1.0	3.0	0.0	90
e2127556f4f64592b11af22de27a7932	4.0	2.0	76.15	18.42	1.6151857478321183	2	1.0	1.0	0.0	51.0	1.0	1.0	1.0	0.0	1.0	0.0	92
e212dbf400ae4a189cb9bf0771a5e8ca	3.0	2.0	38.239999999999995	12.37	0.6524058041842771	2	1.0	1.0	0.0	57.0	3.0	3.0	3.0	1.0	1.0	1.0	144
e21713d1cb024b369cec2380fe2bb723	12.0	4.0	277.94	22.165	4.952963912159215	4	1.0	3.0	0.0	51.0							1354
e21b15cf023b4eccb4158c11452ce7e7	6.0	0.0	12.91	2.005	1.4386718412016921	0	0.0	0.0	0.0		1.0	1.0	1.0	0.0	1.0	0.0	70
e21d5301f4db46f2a12e9118ed039710	12.0	3.0	41.12	2.69	2.0891335016888672	2	0.0	2.0	1.0	26.0	2.0	2.0	2.0	2.0	0.0	0.0	554
e221d896cd5147768d19ea5bc3a53fe4	10.0	2.0	135.41	12.375	7.583983781628228	2	0.0	1.0	1.0	9.0							1064
e22206bf65234c0e9f273bef859c02a1	13.0	4.0	209.42	15.19	5.650580296952491	4	2.0	2.0	0.0	12.0	2.0	1.0	2.0	0.0	2.0	0.0	217
e222dad0c0ff4efaa9404dd9573567c1	14.0	7.0	34.8	1.72	1.8840163606133635	2	0.0	6.0	5.0	83.14285714285714	1.0	1.0	1.0	0.0	1.0	0.0	870
e222f48587d34bffa2840f73c0ea734e	7.0	2.0	178.41	25.85	7.004357487273463	2	1.0	1.0	0.0	15.0							247
e23280a162b34a94a7b45ce5d9b18b7a	11.0	4.0	305.29	24.81	7.729451821089609	3	2.0	1.0	1.0	45.0							276
e23c4f41de304fdb9b95c868849f9cd4	9.0	0.0	16.7	1.58	1.5265902455399674	0	0.0	0.0	0.0		3.0	3.0	3.0	2.0	1.0	0.0	318
e23d0189d573404e864a10ecd2817520	22.0	4.0	61.59	1.96	2.6149942679946783	3	2.0	2.0	0.0	27.0	1.0	1.0	1.0	0.0	1.0	0.0	618
e23f93dde99743dbbfad6ca2674e4b92	17.0	8.0	47.49	1.94	2.6520745209563557	2	0.0	8.0	0.0	98.25	1.0	1.0	1.0	1.0	0.0	0.0	1794
e2415c178a064a36b1081c2816f75e19	8.0	4.0	35.4	4.470000000000001	3.083078239125862	3	1.0	3.0	0.0	120.0							72
e2424353190048ccb11670553dffd066	1.0	0.0	24.43	24.43		0	0.0	0.0	0.0		5.0	3.0	5.0	1.0	4.0	0.0	40
e242bb9c734c4c6093feadfd95cf5e87	5.0	3.0	124.16999999999999	18.16	12.722923406198747	3	2.0	1.0	0.0	94.0	1.0	1.0	1.0	0.0	0.0	1.0	57
e243c277c5ef41d0b9afbf1eb76cc606	7.0	0.0	13.459999999999999	1.4100000000000001	1.305637957548139	0	0.0	0.0	0.0		3.0	3.0	3.0	2.0	1.0	0.0	151
e2456738f21048aeb648fe2388907df9	2.0	1.0	24.64	12.32	5.4871486220076084	1	1.0	0.0	0.0	108.0	4.0	3.0	4.0	3.0	1.0	0.0	71
e24a898ab87b4bbd96c6b48f268b56bb	11.0	2.0	156.74	11.405000000000001	5.598699253695749	2	0.0	0.0	3.0	30.0							349
e25246eda3e449d4be7ca3f32687042e	10.0	1.0	55.51	3.67	3.070759949371925	1	0.0	0.0	4.0	0.0							665
e254821bfd864971987e58f751c33f93	4.0	0.0	13.82	3.395	2.295074435975153	0	0.0	0.0	0.0		2.0	2.0	2.0	0.0	1.0	1.0	21
e256373792024175a5215446dc3c6591	3.0	0.0	6.47	1.46	1.7615428843299086	0	0.0	0.0	0.0		2.0	2.0	2.0	1.0	1.0	0.0	337
e25754f8d8734767a72b23e2e6d4d19c	9.0	6.0	18.16	1.29	1.498542322028007	3	0.0	4.0	4.0	33.0							1176
e257f28d61934202a370dd6ac33f855f	5.0	0.0	8.66	1.8	1.0423387165408373	0	0.0	0.0	0.0		3.0	3.0	3.0	2.0	1.0	0.0	87
e25ba3813b224ea894e9d5bdd9f1bd64	4.0	0.0	10.58	2.705	1.2161277345191444	0	0.0	0.0	0.0		2.0	2.0	2.0	0.0	2.0	0.0	185
e2600c963f26487fa169839fff858ec0	3.0	2.0	40.55	9.86	7.082417195656673	2	1.0	1.0	0.0	63.0	4.0	3.0	4.0	1.0	3.0	0.0	148
e2602891e0704a9abd1989fc568cc8ed	7.0	0.0	28.05	3.22	3.3134962113841544	0	0.0	0.0	0.0		4.0	3.0	4.0	2.0	2.0	0.0	294
e262142cfb3f4c87ab26ba7dd09562aa	4.0	3.0	9.55	2.145	0.8957073554831771	1	0.0	3.0	0.0	126.0	2.0	2.0	2.0	1.0	1.0	0.0	296
e26309c6dfc845d09ae8812d2c3282cc	13.0	5.0	184.46	14.63	4.550931152959179	3	0.0	4.0	1.0	43.2							987
e2680b8f841b4b0b975a4dc3d54a4fd6	10.0	2.0	157.67	16.205	4.630361277001564	2	1.0	1.0	0.0	63.0	2.0	2.0	2.0	1.0	0.0	1.0	239
e268ed3a6b494da8a4f91c92d031eed3	5.0	2.0	91.14	19.13	4.882532129950606	2	2.0	0.0	0.0	27.0	1.0	1.0	1.0	0.0	0.0	1.0	963
e26c4547c87543e8a3b01dd13165b807	10.0	5.0	28.02	1.935	2.58290878231845	1	5.0	0.0	0.0	90.0	1.0	1.0	1.0	1.0	0.0	0.0	1601
e271bc8893e04fd2bd70d73127b29d7c	5.0	2.0	24.24	3.75	3.3566139400975414	2	0.0	0.0	4.0	18.0	3.0	3.0	3.0	2.0	0.0	1.0	708
e277228d77a64ab896d6dd6d88f970d3	16.0	3.0	252.23	13.86	4.338928910868126	3	0.0	2.0	4.0	18.0	2.0	2.0	2.0	1.0	1.0	0.0	1077
e27b7b5d901d438ab0365f39d460dbf5	5.0	1.0	150.86	26.59	7.136274938649715	1	1.0	0.0	0.0	12.0	2.0	2.0	2.0	1.0	1.0	0.0	225
e27d828d67894aa58a1e250ff5feb166	4.0	1.0	66.78999999999999	16.689999999999998	2.076043914114856	1	1.0	0.0	0.0	54.0	4.0	4.0	4.0	2.0	1.0	1.0	19
e27fcf7e56de44079514d0d25c1b27f5	5.0	4.0	93.46	18.43	5.886002038735631	3	1.0	2.0	1.0	87.0							716
e281a984abd94368b10e9101fe038f6b	5.0	2.0	139.24	30.64	10.705954885016096	2	1.0	1.0	0.0	27.0	1.0	1.0	1.0	1.0	0.0	0.0	294
e28384727cc043a0a813262bcca0370b	5.0	0.0	14.58	2.62	2.1601689748721045	0	0.0	0.0	0.0		5.0	4.0	5.0	3.0	1.0	1.0	51
e2858216bbbf4d9eb334df40fb1a9cbb	6.0	2.0	124.78	20.585	4.553656406303253	2	0.0	2.0	0.0	57.0	1.0	1.0	1.0	0.0	0.0	1.0	143
e2880c9e137a45358660085f5ced186f	16.0	2.0	219.18	12.8	4.582499863611564	2	1.0	1.0	0.0	12.0	1.0	1.0	1.0	0.0	1.0	0.0	255
e28c08db1c7148e3b980903f1eda597c	16.0	3.0	134.35	6.34	3.7641218628908404	2	2.0	0.0	3.0	34.0	3.0	3.0	3.0	1.0	1.0	1.0	840
e28ff05c85ee48f4b7d25eabfbd63f3a	20.0	9.0	52.46	2.54	1.6062578281603224	3	0.0	9.0	0.0	64.0	1.0	1.0	1.0	1.0	0.0	0.0	839
e29397df32d34d40992ad6dcf92568d0	2.0	1.0	15.98	7.99	9.81464212286928	1	1.0	0.0	0.0	66.0							16
e293d9792af24d0c96beb3f3bce0e6ae	10.0	2.0	39.54	3.315	2.3805284193967426	1	2.0	0.0	0.0	126.0	1.0	1.0	1.0	1.0	0.0	0.0	254
e2966f15389e4e0e9a5891bd675a5f11	6.0	1.0	69.63	11.76	2.9393859903047774	1	0.0	1.0	0.0	0.0	3.0	2.0	3.0	1.0	2.0	0.0	350
e296bfe8daed4c889800d3765c2d5d75	27.0	13.0	55.38	1.33	1.9939839003542115	2	13.0	0.0	0.0	86.76923076923077	1.0	1.0	1.0	0.0	1.0	0.0	1171
e29d736de59d41ec94b7f0793e32eb5c	7.0	4.0	139.21	20.38	3.513942298358138	4	1.0	2.0	1.0	43.5	1.0	1.0	1.0	0.0	0.0	1.0	211
e2a5177a415643f5985d9b3c407cd38b	4.0	2.0	147.32999999999998	23.08	4.18386782774026	2	0.0	0.0	4.0	18.0	1.0	1.0	1.0	0.0	0.0	1.0	494
e2a64c06c0c34d578aea58f0123d59f1	14.0	6.0	32.36	1.9249999999999998	2.260989766733747	1	6.0	0.0	0.0	162.0	3.0	3.0	3.0	2.0	1.0	0.0	399
e2a8952a0a504021995b8c609ebd6ded	4.0	2.0	111.91	26.924999999999997	11.131847330968926	2	1.0	1.0	0.0	87.0	1.0	1.0	1.0	0.0	1.0	0.0	106
e2b96c1ccb164d4495e1e0b96a924074	22.0	1.0	71.64	2.675	2.6692223683964684	1	0.0	1.0	0.0	0.0	1.0	1.0	1.0	1.0	0.0	0.0	1547
e2bd9012ec07465989eacafdc5fb7450	6.0	0.0	9.200000000000001	1.655	1.211109683995082	0	0.0	0.0	0.0		3.0	2.0	3.0	2.0	1.0	0.0	939
e2bf690856ee49bab84b794581636d0d	11.0	0.0	57.64	5.05	2.463444742631748	0	0.0	0.0	0.0		2.0	2.0	2.0	2.0	0.0	0.0	1518
e2bf90d0b5ec4155a65ebbe0bf2dbe00	2.0	0.0	2.99	1.495	1.025304832720494	0	0.0	0.0	0.0		5.0	4.0	5.0	4.0	0.0	1.0	300
e2c7ee64f5e84f97baf61efed5a6569d	6.0	4.0	86.92	14.22	8.13145661408008	4	3.0	1.0	0.0	55.5	1.0	1.0	1.0	0.0	0.0	1.0	1148
e2c8e02e47be45a891ba4d502391c156	12.0	4.0	388.17	24.990000000000002	7.4046440101240965	4	1.0	2.0	5.0	36.0	1.0	1.0	1.0	0.0	0.0	1.0	502
e2ca9e3d3a6b4c8780f30b770a2184a6	7.0	1.0	170.42000000000002	24.95	6.497319593860372	1	0.0	1.0	0.0	18.0							600
e2daa239da744a008424b7389e689886	11.0	3.0	121.43	10.035	2.8327033613376	3	2.0	0.0	2.0	22.0							28
e2de251d693d46c0822c461eb5ba9403	2.0	1.0	37.400000000000006	18.700000000000003	0.3111269837220831	1	0.0	1.0	0.0	90.0	4.0	3.0	4.0	3.0	0.0	1.0	136
e2e0fce58b6d4c239a69ab22f4e6fd58	8.0	0.0	19.27	1.2799999999999998	2.3990798087123797	0	0.0	0.0	0.0		2.0	1.0	2.0	2.0	0.0	0.0	262
e2e9ab9c2f044040994c79d9819f670d	9.0	2.0	151.19	17.51	3.56074586443783	2	1.0	1.0	0.0	42.0	4.0	3.0	4.0	3.0	1.0	0.0	185
e2ea1d5f3678401f81659bec0b275c17	7.0	0.0	18.27	2.34	2.0169614109678284	0	0.0	0.0	0.0		1.0	1.0	1.0	1.0	0.0	0.0	149
e2ec0095691e46aabcb8c8a5b41fad15	14.0	5.0	55.8	2.63	3.159563539199957	1	0.0	5.0	0.0	126.0	2.0	2.0	2.0	0.0	2.0	0.0	1534
e2f8376c32084327b1991706b124c8ed	11.0	5.0	184.31	13.23	5.53064064077896	4	2.0	2.0	3.0	20.4	2.0	2.0	2.0	2.0	0.0	0.0	227
e2fa490b0c9f44228ba46919ba32958c	12.0	3.0	102.11	8.280000000000001	4.189368488607004	3	2.0	1.0	0.0	32.0	1.0	1.0	1.0	1.0	0.0	0.0	325
e2fd3352911844f0b3bc2965978c2798	12.0	1.0	209.2	17.055	6.898209693079573	1	0.0	1.0	0.0	6.0	1.0	1.0	1.0	0.0	1.0	0.0	387
e2fd53ed790240c586b3188f23542cca	8.0	2.0	102.37	12.055	4.411118865192496	2	0.0	2.0	0.0	18.0	1.0	1.0	1.0	0.0	0.0	1.0	554
e2fde1e26e474422b36954f98454795d	11.0	2.0	362.69000000000005	9.51	74.31446451642934	1	0.0	2.0	0.0	48.0							1072
e2ff7a79c8364932afc45e9799128d18	19.0	8.0	83.48	3.79	2.9862633852103455	3	4.0	3.0	1.0	66.75	2.0	2.0	2.0	0.0	2.0	0.0	640
e300729d05c544cfad882e049e867a70	17.0	8.0	184.97000000000003	3.555	27.906046179971337	2	7.0	0.0	2.0	133.5	1.0	1.0	1.0	1.0	0.0	0.0	277
e304dfcda07a43f694d3790607b4659d	11.0	3.0	29.31	2.77	1.63584451361591	1	0.0	3.0	0.0	72.0	2.0	2.0	2.0	1.0	1.0	0.0	771
e305c1d0dd384e2d824b4b4330da9166	5.0	4.0	129.67000000000002	22.86	8.00079600206546	4	1.0	1.0	3.0	19.5							427
e3089562160a48108205a76c5e7fd6b0	12.0	5.0	109.82	7.08	4.637686481149399	3	0.0	4.0	2.0	40.8	2.0	2.0	2.0	1.0	1.0	0.0	253
e309916d14da4d85838e81462faee824	8.0	4.0	189.77	23.32	4.585416128491347	4	2.0	2.0	0.0	27.0	2.0	2.0	2.0	0.0	1.0	1.0	918
e310e9f6786542ada91065a691449674	9.0	0.0	26.03	2.35	2.9578825947701923	0	0.0	0.0	0.0		3.0	2.0	3.0	1.0	2.0	0.0	768
e311b9067f484ff8a11bc16c6c234465	11.0	3.0	138.99	12.15	4.168773800531758	2	0.0	2.0	2.0	6.0	1.0	1.0	1.0	1.0	0.0	0.0	393
e31676437a8343bd816bd93067a08b89	18.0	6.0	296.45	14.29	7.248284561533668	3	5.0	1.0	0.0	59.0							948
e31ba2c5c35e4598889fd816c811f326	8.0	5.0	63.55	6.529999999999999	4.421437831746592	3	2.0	3.0	0.0	56.4	2.0	2.0	2.0	0.0	1.0	1.0	13
e31bac27c3554312ba7b3db96d81e70f	15.0	3.0	287.65	17.6	5.940413245205214	3	1.0	2.0	0.0	20.0							362
e323b4aa14f74a51a4f2bd2f485a2c0a	13.0	5.0	521.2	15.43	92.94724661098952	4	3.0	2.0	0.0	24.0							738
e325c3d2e25840798517fb1dca5b799f	2.0	0.0	37.629999999999995	18.814999999999998	3.4011836175072943	0	0.0	0.0	0.0		2.0	2.0	2.0	1.0	0.0	1.0	8
e32bcb5eb44445bc8c84394ba2da524d	12.0	2.0	269.54	17.44	4.4958655080714625	2	0.0	1.0	4.0	12.0							344
e32d0d63d30f44db88157af0fffbadcf	6.0	3.0	128.09	21.15	2.8706125943196628	3	1.0	1.0	1.0	76.0							569
e3325dbf54de4e3f805d856ec918b757	17.0	8.0	135.12	5.94	4.3577494996562605	6	1.0	5.0	4.0	34.5							376
e333e151268c42ad8fc1c7f67f7ac5de	9.0	3.0	183.75	19.29	6.004290132896644	3	0.0	2.0	1.0	20.0							272
e3385d8c1c324d63a0857cb22776509d	11.0	4.0	42.12	2.68	2.666666287878761	2	0.0	4.0	0.0	60.0	1.0	1.0	1.0	1.0	0.0	0.0	1772
e33da2c24861499a8dfd0b9a205e628f	7.0	2.0	156.2	20.87	5.243271425178677	2	1.0	1.0	0.0	9.0	1.0	1.0	1.0	1.0	0.0	0.0	840
e340cbf00a914f0c958577c0af36ed8a	7.0	0.0	11.23	0.9500000000000001	1.3105960112719346	0	0.0	0.0	0.0		1.0	1.0	1.0	1.0	0.0	0.0	109
e34c323ae65a4032b2a9e901784325cf	2.0	0.0	5.21	2.605	1.0394469683442247	0	0.0	0.0	0.0		3.0	2.0	3.0	2.0	1.0	0.0	241
e3504fe85a1e4344be0987966279edfb	13.0	1.0	119.11	8.18	4.754184391751043	1	1.0	0.0	0.0	0.0							493
e3534fe180e14735b2199bffefb1887f	16.0	2.0	42.370000000000005	2.1799999999999997	2.8828625097288287	1	2.0	0.0	0.0	66.0	2.0	2.0	2.0	2.0	0.0	0.0	840
e353a8882c7c49169f14ae386fc66a9b	4.0	1.0	21.560000000000002	5.220000000000001	2.991209342946985	1	0.0	1.0	0.0	132.0	3.0	2.0	3.0	2.0	1.0	0.0	213
e358542b39ab4000a673bcc6ff7a4c7d	5.0	0.0	19.32	3.22	3.760190154766112	0	0.0	0.0	0.0		2.0	1.0	2.0	2.0	0.0	0.0	60
e364461c0deb48ed871b1784ea1174d7	13.0	0.0	35.01	2.24	1.9026927612175708	0	0.0	0.0	0.0		2.0	2.0	2.0	2.0	0.0	0.0	407
